,dataset,model,fold,structural_characteristic,is_member,spearman,mae
212,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,3,is_close_to_as,1,0.7376346865501684,0.20654489281796778
213,BLAT_ECOLX_Firnberg_2014,Partial least squares,3,is_close_to_as,1,0.7377608323839909,0.2800122394572242
214,BLAT_ECOLX_Firnberg_2014,Augmented Potts,3,is_close_to_as,1,0.8129222987405117,0.1931804049396267
215,BLAT_ECOLX_Firnberg_2014,RITA regressor,3,is_close_to_as,1,0.5225907715120736,0.3022414499273852
216,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,4,is_close_to_as,1,0.7342051021190636,0.22626188608054998
217,BLAT_ECOLX_Firnberg_2014,Partial least squares,4,is_close_to_as,1,0.7348567099295523,0.288501490258203
218,BLAT_ECOLX_Firnberg_2014,Augmented Potts,4,is_close_to_as,1,0.8715927784392763,0.19224287473278073
219,BLAT_ECOLX_Firnberg_2014,RITA regressor,4,is_close_to_as,1,0.6181524663572966,0.29097959116754346
220,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,5,is_close_to_as,1,0.7759739194615833,0.21110435369421765
221,BLAT_ECOLX_Firnberg_2014,Partial least squares,5,is_close_to_as,1,0.7766746228111127,0.2849898037800244
222,BLAT_ECOLX_Firnberg_2014,Augmented Potts,5,is_close_to_as,1,0.8391997694069896,0.19240184320280085
223,BLAT_ECOLX_Firnberg_2014,RITA regressor,5,is_close_to_as,1,0.5409827739454024,0.31171837674198255
224,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,6,is_close_to_as,1,0.7462056407822061,0.21353606465462965
225,BLAT_ECOLX_Firnberg_2014,Partial least squares,6,is_close_to_as,1,0.7463332533954544,0.2779038501096605
226,BLAT_ECOLX_Firnberg_2014,Augmented Potts,6,is_close_to_as,1,0.8283542444968375,0.20833196269150403
227,BLAT_ECOLX_Firnberg_2014,RITA regressor,6,is_close_to_as,1,0.5001757888856214,0.3110606627509881
228,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,7,is_close_to_as,1,0.7287749426580777,0.21980312450417122
229,BLAT_ECOLX_Firnberg_2014,Partial least squares,7,is_close_to_as,1,0.7289121636704665,0.28836362421747425
230,BLAT_ECOLX_Firnberg_2014,Augmented Potts,7,is_close_to_as,1,0.8510625963763636,0.1925723849745157
231,BLAT_ECOLX_Firnberg_2014,RITA regressor,7,is_close_to_as,1,0.4801041368080999,0.31742253458530156
232,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,8,is_close_to_as,1,0.7449760518678397,0.2187092752772533
233,BLAT_ECOLX_Firnberg_2014,Partial least squares,8,is_close_to_as,1,0.7444490893255045,0.28737801584117517
234,BLAT_ECOLX_Firnberg_2014,Augmented Potts,8,is_close_to_as,1,0.8379622174855295,0.19533964705097878
235,BLAT_ECOLX_Firnberg_2014,RITA regressor,8,is_close_to_as,1,0.5555630207663085,0.3006492623444899
236,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,9,is_close_to_as,1,0.7910467568268035,0.19577818938946567
237,BLAT_ECOLX_Firnberg_2014,Partial least squares,9,is_close_to_as,1,0.7922898419502455,0.2738154976077629
