,dataset,model,fold,structural_characteristic,is_member,spearman,mae
189,A2RQE2_9CELL,Partial least squares,7,is_close_to_as,0,0.8051710831648131,0.26365412854325015
190,A2RQE2_9CELL,Augmented Potts,7,is_close_to_as,0,0.8299899602546025,0.1956106936255418
191,A2RQE2_9CELL,RITA regressor,7,is_close_to_as,0,0.49854827707531413,0.30438324222496044
192,A2RQE2_9CELL,Residue agnostic regressor,8,is_close_to_as,0,0.7783030661800185,0.19872786634139097
193,A2RQE2_9CELL,Partial least squares,8,is_close_to_as,0,0.7767717642791955,0.26465783175120017
194,A2RQE2_9CELL,Augmented Potts,8,is_close_to_as,0,0.7258788468015803,0.21427168097854118
195,A2RQE2_9CELL,RITA regressor,8,is_close_to_as,0,0.4458624757918918,0.3159866839607074
196,A2RQE2_9CELL,Residue agnostic regressor,9,is_close_to_as,0,0.753804003169374,0.20518518788930787
197,A2RQE2_9CELL,Partial least squares,9,is_close_to_as,0,0.7541495171690357,0.27093789542427843
198,A2RQE2_9CELL,Augmented Potts,9,is_close_to_as,0,0.7542635082728645,0.20919148745132551
199,A2RQE2_9CELL,RITA regressor,9,is_close_to_as,0,0.4989326238862413,0.29458814164718
200,A2RQE2_9CELL,Residue agnostic regressor,0,is_close_to_as,1,0.7136805994141702,0.15789161902399776
201,A2RQE2_9CELL,Partial least squares,0,is_close_to_as,1,0.7136910675845287,0.21952371677017815
202,A2RQE2_9CELL,Augmented Potts,0,is_close_to_as,1,0.7137423279163418,0.18635141006123138
203,A2RQE2_9CELL,RITA regressor,0,is_close_to_as,1,0.45608160398305725,0.2423900789305135
204,A2RQE2_9CELL,Residue agnostic regressor,1,is_close_to_as,1,0.7486659882843395,0.18135569717484068
205,A2RQE2_9CELL,Partial least squares,1,is_close_to_as,1,0.7494654642822217,0.247777069370759
206,A2RQE2_9CELL,Augmented Potts,1,is_close_to_as,1,0.7706860123116908,0.18781756994128682
207,A2RQE2_9CELL,RITA regressor,1,is_close_to_as,1,0.5504046191244245,0.2506872740815712
208,A2RQE2_9CELL,Residue agnostic regressor,2,is_close_to_as,1,0.7580298928055951,0.1859621888884144
209,A2RQE2_9CELL,Partial least squares,2,is_close_to_as,1,0.7606874970567741,0.2563210078391054
210,A2RQE2_9CELL,Augmented Potts,2,is_close_to_as,1,0.7455718598929666,0.1932570062921912
211,A2RQE2_9CELL,RITA regressor,2,is_close_to_as,1,0.47370455638616243,0.2726395164666866
212,A2RQE2_9CELL,Residue agnostic regressor,3,is_close_to_as,1,0.7788985660995011,0.16533864454836553
213,A2RQE2_9CELL,Partial least squares,3,is_close_to_as,1,0.778403671565278,0.23786343720925557
214,A2RQE2_9CELL,Augmented Potts,3,is_close_to_as,1,0.7604354094522964,0.180995286614228
215,A2RQE2_9CELL,RITA regressor,3,is_close_to_as,1,0.5004923368098934,0.2547300817971664
216,A2RQE2_9CELL,Residue agnostic regressor,4,is_close_to_as,1,0.8002997235190653,0.16973880596312296
217,A2RQE2_9CELL,Partial least squares,4,is_close_to_as,1,0.8013039490654645,0.22839445810339543
218,A2RQE2_9CELL,Augmented Potts,4,is_close_to_as,1,0.7351932479953046,0.18909624218140678
219,A2RQE2_9CELL,RITA regressor,4,is_close_to_as,1,0.5245913941039949,0.2641389189405771
220,A2RQE2_9CELL,Residue agnostic regressor,5,is_close_to_as,1,0.7322451708744979,0.17165189725869417
221,A2RQE2_9CELL,Partial least squares,5,is_close_to_as,1,0.7310524394675464,0.24031004435517864
222,A2RQE2_9CELL,Augmented Potts,5,is_close_to_as,1,0.7272161282371058,0.191699685290302
223,A2RQE2_9CELL,RITA regressor,5,is_close_to_as,1,0.48489207871090634,0.2674967005825648
224,A2RQE2_9CELL,Residue agnostic regressor,6,is_close_to_as,1,0.7339175551113382,0.1629561930408117
225,A2RQE2_9CELL,Partial least squares,6,is_close_to_as,1,0.7346879462674126,0.2362552735504887
226,A2RQE2_9CELL,Augmented Potts,6,is_close_to_as,1,0.7361753043575718,0.17009510680602172
227,A2RQE2_9CELL,RITA regressor,6,is_close_to_as,1,0.4745026551140289,0.2457371723461225
228,A2RQE2_9CELL,Residue agnostic regressor,7,is_close_to_as,1,0.6830474766326324,0.20087243836278013
229,A2RQE2_9CELL,Partial least squares,7,is_close_to_as,1,0.6847247659310759,0.25629658954072265
230,A2RQE2_9CELL,Augmented Potts,7,is_close_to_as,1,0.7605928426673034,0.20210778606081542
231,A2RQE2_9CELL,RITA regressor,7,is_close_to_as,1,0.4428044322051951,0.29166593878775876
232,A2RQE2_9CELL,Residue agnostic regressor,8,is_close_to_as,1,0.7744981520030669,0.16742540546724854
233,A2RQE2_9CELL,Partial least squares,8,is_close_to_as,1,0.7767654522934184,0.24955859542589479
234,A2RQE2_9CELL,Augmented Potts,8,is_close_to_as,1,0.7999487621238458,0.17556107506912708
235,A2RQE2_9CELL,RITA regressor,8,is_close_to_as,1,0.5163958663357502,0.26421190270238004
236,A2RQE2_9CELL,Residue agnostic regressor,9,is_close_to_as,1,0.7298300859068293,0.17885005086061923
237,A2RQE2_9CELL,Partial least squares,9,is_close_to_as,1,0.7331775227308629,0.26022415826261486
238,A2RQE2_9CELL,Augmented Potts,9,is_close_to_as,1,0.7333103425588186,0.18580470889589215
239,A2RQE2_9CELL,RITA regressor,9,is_close_to_as,1,0.5112180358370061,0.2917977879248812
240,A2RQE2_9CELL,Residue agnostic regressor,0,is_secondary,0,0.818650274079495,0.20847484352364806
241,A2RQE2_9CELL,Partial least squares,0,is_secondary,0,0.8187922006629307,0.2768520713016685
242,A2RQE2_9CELL,Augmented Potts,0,is_secondary,0,0.7735291478248816,0.21836972332186874
243,A2RQE2_9CELL,RITA regressor,0,is_secondary,0,0.6659419426655419,0.2911825909183349
244,A2RQE2_9CELL,Residue agnostic regressor,1,is_secondary,0,0.8408250259482876,0.16366101274828168
245,A2RQE2_9CELL,Partial least squares,1,is_secondary,0,0.8361759121178833,0.24669051140564496
246,A2RQE2_9CELL,Augmented Potts,1,is_secondary,0,0.8286116470387925,0.18555671396769544
247,A2RQE2_9CELL,RITA regressor,1,is_secondary,0,0.6154741483877589,0.26621083083129204
248,A2RQE2_9CELL,Residue agnostic regressor,2,is_secondary,0,0.8125137876963718,0.19261554747873239
249,A2RQE2_9CELL,Partial least squares,2,is_secondary,0,0.8115886301180923,0.2749923531944216
250,A2RQE2_9CELL,Augmented Potts,2,is_secondary,0,0.7832466149019287,0.21800988012621283
251,A2RQE2_9CELL,RITA regressor,2,is_secondary,0,0.6382329776519721,0.28964569420102193
252,A2RQE2_9CELL,Residue agnostic regressor,3,is_secondary,0,0.803161761378071,0.20852724624746985
253,A2RQE2_9CELL,Partial least squares,3,is_secondary,0,0.8027593601257813,0.28879572897228567
254,A2RQE2_9CELL,Augmented Potts,3,is_secondary,0,0.7994366486800449,0.21828848054951966
255,A2RQE2_9CELL,RITA regressor,3,is_secondary,0,0.6184030593570741,0.3057468716187704
256,A2RQE2_9CELL,Residue agnostic regressor,4,is_secondary,0,0.8200857658104729,0.1699454515735229
257,A2RQE2_9CELL,Partial least squares,4,is_secondary,0,0.8219169686656935,0.24094139610815252
258,A2RQE2_9CELL,Augmented Potts,4,is_secondary,0,0.7897128473367024,0.18707971198302092
259,A2RQE2_9CELL,RITA regressor,4,is_secondary,0,0.5822786827113842,0.28067707588225604
260,A2RQE2_9CELL,Residue agnostic regressor,5,is_secondary,0,0.8215861186914721,0.20205886090094696
261,A2RQE2_9CELL,Partial least squares,5,is_secondary,0,0.823500551815751,0.2840953099229977
262,A2RQE2_9CELL,Augmented Potts,5,is_secondary,0,0.7844967192004972,0.21322448482741874
263,A2RQE2_9CELL,RITA regressor,5,is_secondary,0,0.5349954780640385,0.31397351670237
264,A2RQE2_9CELL,Residue agnostic regressor,6,is_secondary,0,0.7943220510160665,0.1955519842655711
265,A2RQE2_9CELL,Partial least squares,6,is_secondary,0,0.7951766753608505,0.26072313922991813
266,A2RQE2_9CELL,Augmented Potts,6,is_secondary,0,0.7983417978108971,0.19666294413709082
267,A2RQE2_9CELL,RITA regressor,6,is_secondary,0,0.6108495445711324,0.2783871081052663
268,A2RQE2_9CELL,Residue agnostic regressor,7,is_secondary,0,0.873501911236015,0.18222865985518638
269,A2RQE2_9CELL,Partial least squares,7,is_secondary,0,0.8741197605377142,0.2652791818024689
270,A2RQE2_9CELL,Augmented Potts,7,is_secondary,0,0.7771322831508604,0.21684629317582557
271,A2RQE2_9CELL,RITA regressor,7,is_secondary,0,0.6705707246737953,0.28974352030235456
272,A2RQE2_9CELL,Residue agnostic regressor,8,is_secondary,0,0.8208315310950288,0.1831469215957746
273,A2RQE2_9CELL,Partial least squares,8,is_secondary,0,0.8220336721226761,0.26603703379314775
274,A2RQE2_9CELL,Augmented Potts,8,is_secondary,0,0.8158327881156762,0.19655517762031466
275,A2RQE2_9CELL,RITA regressor,8,is_secondary,0,0.612733994467292,0.29558746385615653
