,dataset,model,fold,structural_characteristic,is_member,spearman,mae
194,AMY_BACSU,Augmented Potts,8,is_close_to_as,0,0.5172532845368201,0.2982228561882148
195,AMY_BACSU,RITA regressor,8,is_close_to_as,0,0.3489718455815246,0.35805914565186203
196,AMY_BACSU,Residue agnostic regressor,9,is_close_to_as,0,0.3995389433054627,0.2732875300291474
197,AMY_BACSU,Partial least squares,9,is_close_to_as,0,0.3987660609890414,0.2951429660778529
198,AMY_BACSU,Augmented Potts,9,is_close_to_as,0,0.37980601488096427,0.2755288087842028
199,AMY_BACSU,RITA regressor,9,is_close_to_as,0,0.2340903053212203,0.33655383146407464
200,AMY_BACSU,Residue agnostic regressor,0,is_close_to_as,1,0.6544872210886656,0.2922115860164823
201,AMY_BACSU,Partial least squares,0,is_close_to_as,1,0.6540856354380773,0.3389136427097666
202,AMY_BACSU,Augmented Potts,0,is_close_to_as,1,0.6361906724256062,0.3033063356940512
203,AMY_BACSU,RITA regressor,0,is_close_to_as,1,0.41532263256369006,0.37060177356022805
204,AMY_BACSU,Residue agnostic regressor,1,is_close_to_as,1,0.6224017420475167,0.31375971701617617
205,AMY_BACSU,Partial least squares,1,is_close_to_as,1,0.6212246714597438,0.366141902152326
206,AMY_BACSU,Augmented Potts,1,is_close_to_as,1,0.6403030374866536,0.30567268774315876
207,AMY_BACSU,RITA regressor,1,is_close_to_as,1,0.36434244528305043,0.42433956658199184
208,AMY_BACSU,Residue agnostic regressor,2,is_close_to_as,1,0.632286119666615,0.28716910576271754
209,AMY_BACSU,Partial least squares,2,is_close_to_as,1,0.6319638015678386,0.33216083083653936
210,AMY_BACSU,Augmented Potts,2,is_close_to_as,1,0.6391595131846736,0.28875843837743514
211,AMY_BACSU,RITA regressor,2,is_close_to_as,1,0.40972830991569065,0.38682532745573495
212,AMY_BACSU,Residue agnostic regressor,3,is_close_to_as,1,0.6094665265425727,0.30689507720503567
213,AMY_BACSU,Partial least squares,3,is_close_to_as,1,0.6093813839892485,0.3550153331575666
214,AMY_BACSU,Augmented Potts,3,is_close_to_as,1,0.6286440600977669,0.3089854661992834
215,AMY_BACSU,RITA regressor,3,is_close_to_as,1,0.40656411148932414,0.396807325884406
216,AMY_BACSU,Residue agnostic regressor,4,is_close_to_as,1,0.6301910285509061,0.29024657282693117
217,AMY_BACSU,Partial least squares,4,is_close_to_as,1,0.6296133819309766,0.3340147903231844
218,AMY_BACSU,Augmented Potts,4,is_close_to_as,1,0.6137510713260479,0.3000659925446265
219,AMY_BACSU,RITA regressor,4,is_close_to_as,1,0.41964318751479696,0.3890039661487261
220,AMY_BACSU,Residue agnostic regressor,5,is_close_to_as,1,0.6226454780603072,0.3134239394748667
221,AMY_BACSU,Partial least squares,5,is_close_to_as,1,0.6230576368752991,0.3640609326546023
222,AMY_BACSU,Augmented Potts,5,is_close_to_as,1,0.6450877844577112,0.3048890125917453
223,AMY_BACSU,RITA regressor,5,is_close_to_as,1,0.4471277589430408,0.3926594232866244
224,AMY_BACSU,Residue agnostic regressor,6,is_close_to_as,1,0.6461242132303948,0.31097403375709476
225,AMY_BACSU,Partial least squares,6,is_close_to_as,1,0.6457334271735613,0.3656860922037457
226,AMY_BACSU,Augmented Potts,6,is_close_to_as,1,0.6440427533036752,0.3266880103579078
227,AMY_BACSU,RITA regressor,6,is_close_to_as,1,0.416531140443086,0.4164678836004322
228,AMY_BACSU,Residue agnostic regressor,7,is_close_to_as,1,0.6151753463761037,0.2732436591941552
229,AMY_BACSU,Partial least squares,7,is_close_to_as,1,0.613373485051599,0.321624080649376
230,AMY_BACSU,Augmented Potts,7,is_close_to_as,1,0.614383137796535,0.28179147931738086
231,AMY_BACSU,RITA regressor,7,is_close_to_as,1,0.43754029658095245,0.34384914092871033
232,AMY_BACSU,Residue agnostic regressor,8,is_close_to_as,1,0.6278537579633909,0.3376511887244084
233,AMY_BACSU,Partial least squares,8,is_close_to_as,1,0.627833919702427,0.3889170839614447
234,AMY_BACSU,Augmented Potts,8,is_close_to_as,1,0.618805672585887,0.35455389648069713
235,AMY_BACSU,RITA regressor,8,is_close_to_as,1,0.36907542972949264,0.4451364935572436
236,AMY_BACSU,Residue agnostic regressor,9,is_close_to_as,1,0.6357615646251339,0.3114248186877102
237,AMY_BACSU,Partial least squares,9,is_close_to_as,1,0.6357324235497251,0.3646512357805763
